symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,div_comp,value_metric,buy_to_sell_ratio
PLMR,Property/Casualty Insurance,Finance,72074.000000,17.729428,3.57632,0.0,0,0,0,0,7.0
CMPGY,Restaurants,Consumer Services,176237.000000,25.892127,6.32413,2.170787,1.1945716163063778,3.508783026281876,0,4.703,13.0
KYOCY,Wholesale Distributors,Distribution Services,27900.000000,33.665267,1.06183,1.915455,0,2.354425849712289,0,2.354,4.0
TDG,Aerospace & Defense,Electronic Technology,203649.000000,37.099211,-7.0212,0.0,0,0,0,0,15.0
TREX,Forest Products,Non-Energy Minerals,1023870.000000,23.065242,4.19263,0.0,0,0,0,0,11.0
BROS,Restaurants,Consumer Services,1547503.000000,87.226335,10.335,0.0,0,2.14707305273343,0,2.147,25.0
BURL,Apparel/Footwear Retail,Retail Trade,320483.000000,33.773345,11.1519,0.0,0,0,0,0,14.0
MLAA,Financial Conglomerates,Finance,31079.000000,,,0.0,0,0,0,0,
ALYAF,Information Technology Services,Technology Services,1788.000000,-5.9,0.862523,0.0,0,3.7796093553447268,0,3.78,
GALT,Biotechnology,Health Technology,236692.000000,-4.78,-1.178,0.0,0,0,0,0,
SSYS,Computer Peripherals,Electronic Technology,206501.000000,-6.83,0.875505,0.0,0,11.707528797665347,0,11.708,
NOCT,Investment Trusts Or Mutual Funds,Miscellaneous,5154.000000,,,0.0,0,0,0,0,
EWJV,Investment Trusts Or Mutual Funds,Miscellaneous,159126.000000,15.374382,1.367594,2.5093,0,1.8280279088676903,0,1.828,
BLZR,Financial Conglomerates,Finance,4124.000000,116.301843,1.29615,0.0,0,1.9287891061991282,0,1.929,
WAFU,Miscellaneous Commercial Services,Commercial Services,534.000000,-83.3,0.669353,0.0,0,3.7349500188988474,0,3.735,
ASIC,Property/Casualty Insurance,Finance,36997.000000,12.657753,1.58525,0.0,1.1850444545726244,1.5770383220312254,0,2.762,
VKTX,Pharmaceuticals: Major,Health Technology,1946155.000000,-10.18,5.81813,0.0,0,0,0,0,17.0
SMSGY,Other Consumer Specialties,Consumer Durables,432.000000,9.024017,1.63441,4.113562,3.4729544503296035,2.869537019474918,1.3711873333333333,7.714,
WST,Medical Specialties,Health Technology,509878.000000,39.052202,6.92617,0.294389,0,0,0,0,15.0
DLR,Real Estate Investment Trusts,Finance,955085.000000,51.400042,2.99922,2.507966,0,0,0,0,23.0
HACQ,Financial Conglomerates,Finance,4705.000000,,-10677.4194,0.0,0,0,0,0,
ACIW,Packaged Software,Technology Services,215919.000000,20.317196,2.97099,0.0,1.821117441599717,3.02929326588107,0,4.85,5.0
MATW,Miscellaneous Manufacturing,Producer Manufacturing,66244.000000,40.406644,1.617,3.579022,0,1.5460729746444033,1.1930073333333333,2.739,
VRTX,Pharmaceuticals: Major,Health Technology,615403.000000,28.072442,5.85305,0.0,2.849769891767877,0,0,2.85,26.0
KFRC,Personnel Services,Commercial Services,444714.000000,23.429359,6.75628,3.422716,0,0,1.1409053333333332,1.141,
JLL,Real Estate Development,Finance,446656.000000,20.831936,2.13711,0.0,0,1.1698040812124786,0,1.17,9.0
EOG,Integrated Oil,Energy Minerals,2049817.000000,14.886689,2.44712,2.938577,1.007611564935628,1.0216090751577365,0,2.029,17.0
ED,Electric Utilities,Utilities,695018.000000,19.436859,1.63592,3.135833,0,1.5281920876326471,1.0452776666666665,2.573,3.0
CDNS,Packaged Software,Technology Services,1646983.000000,80.180913,16.152,0.0,0,0,0,0,23.0
RIO,Other Metals/Minerals,Non-Energy Minerals,1900413.000000,16.012031,2.57284,4.056249,0,0,1.3520830000000001,1.352,5.0
MTG,Property/Casualty Insurance,Finance,1416103.000000,9.227536,1.23501,2.00138,1.6255693827691378,2.0242751070841534,0,3.65,1.0
AEM,Precious Metals,Non-Energy Minerals,1679917.000000,21.291702,3.82435,0.870894,0,0,0,0,14.0
URA,Investment Trusts Or Mutual Funds,Miscellaneous,1702757.000000,-15878.203,4.263103,0.365,0,0,0,0,
MITK,Information Technology Services,Technology Services,878139.000000,40.68287,2.72483,0.0,0,1.1964049133340429,0,1.196,
OPPJ,Investment Trusts Or Mutual Funds,Miscellaneous,38472.000000,15.227613,1.592083,2.1546,0,1.5702698917079072,0,1.57,
PK,Real Estate Investment Trusts,Finance,1703173.000000,-7.92,0.720819,8.857396,0,3.4682770570698054,2.952465333333333,6.421,4.0
SOLS,Chemicals: Major Diversified,Process Industries,877145.000000,53.392726,8.96792,0.0,0,0,0,0,4.0
MTN,Hotels/Resorts/Cruise lines,Consumer Services,585089.000000,20.672151,14.9522,7.011449,1.5160492974340214,0,2.3371496666666665,3.853,6.0
ADI,Semiconductors,Electronic Technology,1849591.000000,70.009499,5.53786,1.061942,0,2.526246600672462,0,2.526,29.0
DNL,Investment Trusts Or Mutual Funds,Miscellaneous,131551.000000,26.641567,5.174194,1.3711,0,0,0,0,
ICUI,Medical Specialties,Health Technology,223825.000000,4115.986395,1.40666,0.0,0,3.6398276769084212,0,3.64,6.0
EG,Property/Casualty Insurance,Finance,174585.000000,9.178711,0.913637,2.305011,1.634216394872875,2.736316502068108,0,4.371,6.0
MG,Engineering & Construction,Industrial Services,106620.000000,35.853008,2.5283,0.0,0,0,0,0,
GLD,Investment Trusts Or Mutual Funds,Miscellaneous,5308819.000000,,,0.0,0,0,0,0,
PBH,Pharmaceuticals: Major,Health Technology,272432.000000,15.535341,1.51958,0.0,5.149549018589292,3.4219981837086566,0,8.572,7.0
EQT,Integrated Oil,Energy Minerals,4823169.000000,11.26296,1.4796,1.085493,1.3317991007692471,1.6896458502297917,0,3.021,22.0
OIA,Investment Trusts/Mutual Funds,Miscellaneous,158622.000000,-20.24,1.0455,5.715221,0,2.391200382592061,1.9050736666666666,4.296,
DMAC,Biotechnology,Health Technology,71526.000000,-8.91,5.95746,0.0,0,0,0,0,
NOVT,Electronic Equipment/Instruments,Electronic Technology,237118.000000,87.944907,3.50064,0.0,0,1.4568764568764567,0,1.457,
ENPH,Semiconductors,Electronic Technology,13936120.000000,26.574727,4.13611,0.0,1.7670924709781592,3.3824052068247696,0,5.149,11.0
EVRG,Electric Utilities,Utilities,769951.000000,22.366014,1.84547,3.326416,0,1.354668458441481,1.1088053333333334,2.463,8.0
OLLI,Department Stores,Retail Trade,947765.000000,22.77909,2.8706,0.0,1.8451132156727947,3.3303142200236886,0,5.175,14.0
SYK,Medical Specialties,Health Technology,1976455.000000,38.272766,5.48381,1.070217,0,0,0,0,26.0
MIST,Pharmaceuticals: Major,Health Technology,515274.000000,-2.32,4.70534,0.0,0,1.1051273659289234,0,1.105,5.0
RNP,Investment Trusts/Mutual Funds,Miscellaneous,91600.000000,17.389848,1.0065,7.861272,0,2.4838549428713366,2.620424,5.104,
CMSC,Electric Utilities,Utilities,33384.000000,,,0.0,0,0,0,0,
HOG,Motor Vehicles,Consumer Durables,1412703.000000,8.406349,0.83229,3.107646,1.4631797942245794,5.526919703468742,1.035882,8.026,5.0
HLNE,Investment Managers,Finance,884481.000000,16.280947,4.54592,2.380165,0,0,0,0,7.0
SOLV,Medical/Nursing Services,Health Services,523393.000000,7.605732,2.31974,0.0,1.9721967589707343,1.0777069844034246,0,3.05,5.0
PHAT,Pharmaceuticals: Major,Health Technology,1955528.000000,-3.71,-1.8467,0.0,0,0,0,0,9.0
SDVKY,Trucks/Construction/Farm Machinery,Producer Manufacturing,30424.000000,32.935086,4.92775,0.94593,0,0,0,0,11.0
ETR,Electric Utilities,Utilities,2980679.000000,28.970814,3.02467,2.191587,0,0,0,0,17.0
GDS,Data Processing Services,Technology Services,1163564.000000,69.004786,2.26016,0.0,0,1.44237576100807,0,1.442,14.0
AAOI,Semiconductors,Electronic Technology,7471565.000000,-209.4,14.0264,0.0,0,0,0,0,4.0
FXH,Investment Trusts Or Mutual Funds,Miscellaneous,8171.000000,21.12884,3.02567,0.839,0,0,0,0,
MPT,Real Estate Investment Trusts,Finance,2739197.000000,-11.18,0.670082,6.576402,0,3.730886667601876,2.192134,5.923,3.0
FLKR,Investment Trusts Or Mutual Funds,Miscellaneous,825723.000000,22.261202,2.199776,0.8403,0,1.136479350624791,0,1.136,
TOELY,Industrial Machinery,Producer Manufacturing,59165.000000,38.530695,10.1295,1.277078,0,0,0,0,18.0
DPZ,Restaurants,Consumer Services,1191085.000000,19.59561,-2.9197,2.117723,1.5784147571828588,0,0,1.578,21.0
MCK,Medical Distributors,Distribution Services,413389.000000,24.018064,-79.1255,0.379641,0,0,0,0,17.0
DMII,Financial Conglomerates,Finance,214756.000000,154.0,1.32276,0.0,0,1.889987601681333,0,1.89,
WMS,Miscellaneous Manufacturing,Producer Manufacturing,356430.000000,24.834189,5.66045,0.481928,0,0,0,0,10.0
SHOP,Miscellaneous Commercial Services,Commercial Services,3173082.000000,129.386197,11.8119,0.0,0,0,0,0,39.0
PR,Integrated Oil,Energy Minerals,9198781.000000,16.343599,1.52934,2.917264,0,1.634692089398041,0,1.635,22.0
MTR,Investment Trusts/Mutual Funds,Miscellaneous,3556.000000,20.425258,2.80219,3.699054,0,0,1.233018,1.233,
IMXI,Miscellaneous Commercial Services,Commercial Services,225075.000000,14.715935,2.93954,0.0,1.0193032247016585,0,0,1.019,
POWI,Semiconductors,Electronic Technology,898200.000000,168.332483,5.4299,1.279915,0,2.5764747048748595,0,2.576,
SYF,Finance/Rental/Leasing,Finance,2004381.000000,7.893211,1.68445,1.57377,1.900367290320758,1.4841639704354537,0,3.385,16.0
NXP,Investment Trusts/Mutual Funds,Miscellaneous,147224.000000,90.231362,0.982263,4.519231,0,2.545143205027574,1.5064103333333334,4.052,
FDEM,Investment Trusts Or Mutual Funds,Miscellaneous,25384.000000,14.570263,1.908589,2.5634,1.029494114141934,1.3098681801058267,0,2.339,
TGEN,Electrical Products,Producer Manufacturing,189941.000000,-14.37,5.79127,0.0,0,0,0,0,
ESGV,Investment Trusts Or Mutual Funds,Miscellaneous,130320.000000,29.15197,5.581866,0.957,0,0,0,0,
PIPR,Investment Banks/Brokers,Finance,317227.000000,22.22728,4.3266,0.782139,0,0,0,0,
IRT,Real Estate Investment Trusts,Finance,1221516.000000,67.745953,1.119,4.166667,0,2.234137622877569,1.388889,3.623,9.0
WING,Restaurants,Consumer Services,3182182.000000,27.865129,-6.4657,0.676418,1.1099894782471669,0,0,1.11,28.0
MZYX,Financial Conglomerates,Finance,974879.000000,,,0.0,0,0,0,0,
SOYB,Investment Trusts Or Mutual Funds,Miscellaneous,98900.000000,,,0.0,0,0,0,0,
PDSB,Pharmaceuticals: Major,Health Technology,742997.000000,-1.44,6.40607,0.0,0,0,0,0,
MIDU,Investment Trusts Or Mutual Funds,Miscellaneous,37131.000000,24.015802,2.839688,1.2312,0,0,0,0,
RSPH,Investment Trusts Or Mutual Funds,Miscellaneous,29889.000000,24.390984,3.070707,1.1529,0,0,0,0,
IYF,Investment Trusts Or Mutual Funds,Miscellaneous,95637.000000,16.395773,1.923872,1.7818,0,1.2994627501205902,0,1.299,
ICMB,Investment Managers,Finance,18443.000000,-2.94,0.423612,40.0,0,5.901626960520477,13.333333333333334,19.235,
SAC,Financial Conglomerates,Finance,2792.000000,948.584906,1.41432,0.0,0,1.767633915945472,0,1.768,
EEFT,Miscellaneous Commercial Services,Commercial Services,757722.000000,11.075681,2.27768,0.0,1.3543185290367248,1.0976080924449438,0,2.452,7.0
APP,Packaged Software,Technology Services,1780750.000000,44.732569,71.1645,0.0,0,0,0,0,32.0
NBHC,Regional Banks,Finance,98792.000000,16.118458,1.16155,2.842616,0,2.1522965003658903,0,2.152,
PSK,Investment Trusts Or Mutual Funds,Miscellaneous,44129.000000,,,5.5787,0,0,1.8595666666666668,1.86,
ERTH,Investment Trusts Or Mutual Funds,Miscellaneous,365.000000,45.345364,2.028664,1.6262,0,1.2323381299219585,0,1.232,
SPHB,Investment Trusts Or Mutual Funds,Miscellaneous,122626.000000,34.1567,4.495786,0.8408,0,0,0,0,
AXTA,Industrial Specialties,Process Industries,1083341.000000,16.39589,2.59791,0.0,0,0,0,0,7.0
RBLX,Packaged Software,Technology Services,4091776.000000,-36.4,100.754,0.0,0,0,0,0,28.0
CABO,Cable/Satellite TV,Consumer Services,93574.000000,-1.55,0.389573,2.976491,0,12.03882199228386,0,12.039,1.0
PFFR,Investment Trusts Or Mutual Funds,Miscellaneous,56556.000000,,,0.0,0,0,0,0,
REFR,Home Furnishings,Consumer Durables,2126.000000,-15.41,33.7658,0.0,0,0,0,0,
SCHM,Investment Trusts Or Mutual Funds,Miscellaneous,1408557.000000,28.997063,2.956507,1.2463,0,0,0,0,
EPSN,Integrated Oil,Energy Minerals,197901.000000,-24.63,1.51282,4.00641,0,1.652542933065401,1.33547,2.988,
LIVN,Medical Specialties,Health Technology,431391.000000,-13.69,2.79123,0.0,0,1.8343167707426475,0,1.834,8.0
BSBR,Major Banks,Finance,1087474.000000,19.287349,2.89455,3.372186,0,0,1.1240620000000001,1.124,5.0
IDOG,Investment Trusts Or Mutual Funds,Miscellaneous,14047.000000,13.176509,1.421997,5.0579,1.1383895385340685,1.758090910177729,1.6859666666666666,4.582,
FMC,Chemicals: Agricultural,Process Industries,3017665.000000,-0.85,0.920344,8.650066,0,2.7163756160739894,2.8833553333333337,5.6,6.0
APH,Electronic Components,Electronic Technology,10573897.000000,42.995184,13.1429,0.577512,1.0233704314418097,0,0,1.023,17.0
HBM,Other Metals/Minerals,Non-Energy Minerals,3037490.000000,15.988311,2.82242,0.062634,0,0,0,0,18.0
GTLS,Industrial Machinery,Producer Manufacturing,497147.000000,624.939904,3.07735,0.0,0,0,0,0,
ASH,Food: Specialty/Candy,Consumer Non-Durables,1763099.000000,-3.8,1.38895,2.912281,0,1.7999208034846468,0,1.8,8.0
AVGO,Semiconductors,Electronic Technology,9046807.000000,77.994304,23.7079,0.620264,0,0,0,0,51.0
PYPL,Miscellaneous Commercial Services,Commercial Services,15254681.000000,9.18239,2.25458,0.564061,1.633561632646838,1.1088539772374457,0,2.742,11.0
CCNE,Regional Banks,Finance,65575.000000,11.139231,1.11386,2.336,1.3465920582848132,2.24444723753434,0,3.591,
OVM,Investment Trusts Or Mutual Funds,Miscellaneous,5997.000000,,,0.0,0,0,0,0,
CSTM,Aluminum,Non-Energy Minerals,3323275.000000,16.159725,4.42122,0.0,0,0,0,0,
PFXF,Investment Trusts Or Mutual Funds,Miscellaneous,412402.000000,0.58639,0.06305,4.8403,25.580245229284266,39.65107057890563,1.6134333333333333,66.845,
CTRE,Real Estate Investment Trusts,Finance,1252097.000000,25.343034,2.19198,3.512969,0,1.1405213551218534,1.1709896666666666,2.312,11.0
CDP,Real Estate Investment Trusts,Finance,794762.000000,23.938829,2.39833,3.848551,0,1.0423919977651115,1.2828503333333334,2.325,5.0
REX,Chemicals: Specialty,Process Industries,65520.000000,18.927899,2.54999,0.0,0,0,0,0,
TEX,Trucks/Construction/Farm Machinery,Producer Manufacturing,567419.000000,18.567186,1.91726,1.098724,0,1.3039441703264034,0,1.304,9.0
STNE,Miscellaneous Commercial Services,Commercial Services,5762323.000000,7.494055,1.44643,0.0,2.0015865909711095,1.7283933546732297,0,3.73,11.0
FENY,Investment Trusts Or Mutual Funds,Miscellaneous,2537007.000000,21.532728,2.368306,2.5032,0,1.0556068345897869,0,1.056,
BZUN,Internet Retail,Retail Trade,128755.000000,-4.86,0.315466,0.0,0,30.304375114909373,0,30.304,6.0
ROL,Miscellaneous Commercial Services,Commercial Services,1039435.000000,50.927364,19.4231,1.24686,0,0,0,0,12.0
GRBK,Homebuilding,Consumer Durables,73501.000000,9.946784,1.67637,0.0,1.2365805872531264,2.7440242905802417,0,3.981,
CCU,Beverages: Alcoholic,Consumer Non-Durables,96428.000000,16.794122,1.26742,2.116848,0,1.9725110855123007,0,1.973,1.0
QRVO,Semiconductors,Electronic Technology,491236.000000,23.34929,2.12623,0.0,2.0111960577816284,6.579720914482441,0,8.591,3.0
STWD,Real Estate Investment Trusts,Finance,1739932.000000,15.98817,1.00227,10.446137,0,2.494337853073523,3.4820456666666666,5.976,5.0
CIEN,Telecommunications Equipment,Electronic Technology,1297837.000000,300.812853,23.9957,0.0,0,0,0,0,14.0
SHV,Investment Trusts Or Mutual Funds,Miscellaneous,1682774.000000,,,0.4214,0,0,0,0,
PVL,Investment Trusts/Mutual Funds,Miscellaneous,157671.000000,17.964353,1.62171,7.885117,0,1.5415826504122192,2.6283723333333335,4.17,
EPC,Household/Personal Care,Consumer Non-Durables,292446.000000,-26.9,0.716372,2.632734,0,3.489806971796776,0,3.49,3.0
AZREF,Alternative Power Generation,Utilities,900.000000,,,0.0,0,0,0,0,
FATE,Biotechnology,Health Technology,744440.000000,-1.13,0.723847,0.0,0,6.506899938799221,0,6.507,5.0
CSWC,Investment Trusts/Mutual Funds,Miscellaneous,437707.000000,13.190253,1.40934,12.291525,1.1372033576611458,1.773879972185562,4.097175,7.008,5.0
GPOR,Oil & Gas Production,Energy Minerals,243777.000000,8.916103,1.96278,0.0,1.6823493402891376,1.2737036244510338,0,2.956,9.0
MMIN,Investment Trusts Or Mutual Funds,Miscellaneous,85258.000000,,,0.0,0,0,0,0,
VVV,Other Consumer Services,Consumer Services,954171.000000,48.191695,13.3899,0.0,0,0,0,0,12.0
PICS,Miscellaneous Commercial Services,Commercial Services,359956.000000,7733.333333,2.12696,0.0,0,1.1753864670703729,0,1.175,8.0
PFGC,Other Transportation,Transportation,798581.000000,39.912818,2.94601,0.0,0,1.9076649434319641,0,1.908,15.0
ARTC,Financial Conglomerates,Finance,14471.000000,,-3720.7547,0.0,0,0,0,0,
PNR,Industrial Machinery,Producer Manufacturing,1987219.000000,20.353721,3.49497,1.230992,0,0,0,0,16.0
DWMF,Investment Trusts Or Mutual Funds,Miscellaneous,625.000000,13.795323,1.851992,3.1506,1.0873250303744249,1.3498978397314891,1.0502,3.487,
EFOR,Information Technology Services,Technology Services,2104714.000000,9.778092,0.51131,0.0,1.7815336570774751,6.375779859576381,0,8.157,1.0
MMYT,Internet Software/Services,Technology Services,840784.000000,93.641272,-15.7098,0.0,0,0,0,0,11.0
SUN,Wholesale Distributors,Distribution Services,285357.000000,29.319716,1.40803,5.469128,0,1.7755303509158187,1.8230426666666668,3.599,8.0
FVAV,Financial Conglomerates,Finance,53435.000000,,,0.0,0,0,0,0,
HTT,Internet Software/Services,Technology Services,46898.000000,4.097528,0.227794,0.0,9.029834573430616,39.509381283089105,0,48.539,
CBZ,Miscellaneous Commercial Services,Commercial Services,872410.000000,17.792386,1.00238,0.0,0,2.494064127376843,0,2.494,
RITM,Real Estate Investment Trusts,Finance,5037501.000000,9.007773,0.777793,10.152284,1.6652284643496233,3.214222807353628,3.3840946666666665,8.264,11.0
BLD,Engineering & Construction,Industrial Services,493219.000000,23.805095,5.27353,0.0,0,0,0,0,8.0
LQDH,Investment Trusts Or Mutual Funds,Miscellaneous,16083.000000,,,2.469,0,0,0,0,
TMFC,Investment Trusts Or Mutual Funds,Miscellaneous,75585.000000,33.18827,7.397107,0.6222,0,0,0,0,
TAK,Pharmaceuticals: Major,Health Technology,1689350.000000,66.22276,1.06321,3.640177,1.208043880985933,4.890849408865606,1.2133923333333334,7.312,9.0
DALI,Investment Trusts Or Mutual Funds,Miscellaneous,20074.000000,,,0.0,0,0,0,0,
BZH,Homebuilding,Consumer Durables,194417.000000,72.484533,0.547243,0.0,0,8.405772207227866,0,8.406,
DBCA,Financial Conglomerates,Finance,36048.000000,,-10195.8763,0.0,0,0,0,0,
CNXC,Information Technology Services,Technology Services,541932.000000,-1.17,0.546619,5.528731,0,5.963934660156343,1.8429103333333332,7.807,
KD,Data Processing Services,Technology Services,2602999.000000,12.831268,2.5477,0.0,1.357621086240269,1.279585508497861,0,2.637,2.0
PCRX,Pharmaceuticals: Major,Health Technology,217264.000000,162.676056,1.50737,0.0,0,3.449717056860625,0,3.45,4.0
DSGR,Wholesale Distributors,Distribution Services,59507.000000,153.815715,1.93514,0.0,0,1.2918961935570552,0,1.292,
SII,Investment Managers,Finance,124094.000000,48.996322,8.98055,1.088056,0,0,0,0,
KBWY,Investment Trusts Or Mutual Funds,Miscellaneous,55890.000000,59.38055,1.119454,7.6369,0,2.2332315575271515,2.5456333333333334,4.779,
YETI,Miscellaneous Manufacturing,Producer Manufacturing,485980.000000,19.448419,4.54606,0.0,0,0,0,0,11.0
MBI,Specialty Insurance,Finance,225761.000000,-1.71,-0.138,0.0,0,0,0,0,
QLYS,Packaged Software,Technology Services,650691.000000,15.752518,5.45673,0.0,2.3488308345370563,1.6493394395544583,0,3.998,6.0
SBGI,Broadcasting,Consumer Services,110048.000000,-9.3,2.47298,6.365372,0,0,2.1217906666666666,2.122,2.0
TCX,Data Processing Services,Technology Services,10096.000000,-2.39,-1.1057,0.0,0,0,0,0,
CORB,Investment Trusts Or Mutual Funds,Miscellaneous,29947.000000,,,0.0,0,0,0,0,
AMGN,Biotechnology,Health Technology,1643308.000000,23.868165,21.1319,2.844774,2.3332334094388907,0,0,2.333,15.0
NATH,Restaurants,Consumer Services,10918.000000,19.281874,-26.9313,1.991635,1.6040971951170309,0,0,1.604,
EW,Medical Specialties,Health Technology,3328037.000000,44.702814,4.62196,0.0,0,1.1077551514941715,0,1.108,25.0
