symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,div_comp,value_metric,buy_to_sell_ratio
RSPG,Investment Trusts Or Mutual Funds,Miscellaneous,117699.000000,17.782013,2.408202,2.3491,0,1.0381188953418359,0,1.038,
ERII,Industrial Machinery,Producer Manufacturing,706367.000000,26.061321,2.82996,0.0,0,0,0,0,4.0
MWH,Engineering & Construction,Industrial Services,580108.000000,51.567802,17.0117,0.0,0,0,0,0,11.0
FTMH,Investment Trusts Or Mutual Funds,Miscellaneous,233100.000000,,,0.0,0,0,0,0,
SHY,Investment Trusts Or Mutual Funds,Miscellaneous,4162732.000000,,,0.7381,0,0,0,0,
VONG,Investment Trusts Or Mutual Funds,Miscellaneous,1374870.000000,40.522,15.2639,0.4833,0,0,0,0,
GMAB,Biotechnology,Health Technology,1405441.000000,17.140651,2.80752,0.0,3.3201772791476825,1.7025702399270533,0,5.023,24.0
ZKPU,Financial Conglomerates,Finance,200.000000,,-11647.1765,0.0,0,0,0,0,
PDD,Department Stores,Retail Trade,3917008.000000,9.957126,2.49316,0.0,4.230136286313942,3.8425131158850614,0,8.073,31.0
TEL,Semiconductors,Electronic Technology,2398232.000000,21.40296,4.62516,1.355479,2.1922201415131366,3.0204360497798994,0,5.213,16.0
FN,Semiconductors,Electronic Technology,927352.000000,65.663627,11.2275,0.0,0,1.2442663103985752,0,1.244,10.0
BMR,Packaged Software,Technology Services,67952.000000,-4.94,1.88679,0.0,0,4.770006201008061,0,4.77,
AHR,Real Estate Investment Trusts,Finance,1856455.000000,120.267686,2.81725,1.987281,0,0,0,0,11.0
SCOR,Packaged Software,Technology Services,5945.000000,1.8414,1.04524,0.0,20.093407190181384,8.610462668860741,0,28.704,
TWO,Real Estate Investment Trusts,Finance,852168.000000,-2.26,0.973455,13.793103,0,2.5681721291687856,4.597701,7.166,0.0
RHHBY,Pharmaceuticals: Major,Health Technology,2452819.000000,21.030589,7.64107,1.953791,3.803982855639469,0,0,3.804,12.0
JEF,Investment Banks/Brokers,Finance,1887352.000000,16.202403,0.922242,3.342386,0,2.7107852385816305,1.1141286666666665,3.825,4.0
TGEN,Electrical Products,Producer Manufacturing,286131.000000,-14.51,5.84642,0.0,0,0,0,0,
ARWR,Biotechnology,Health Technology,1583486.000000,47.848134,17.7895,0.0,1.1893880751964119,0,0,1.189,11.0
PARR,Oil Refining/Marketing,Energy Minerals,1395439.000000,8.98743,2.11522,0.0,1.6689977001211693,1.1819101559175877,0,2.851,5.0
ENOV,Medical Specialties,Health Technology,729714.000000,-1.19,0.942211,0.0,0,5.434026985462917,0,5.434,10.0
EAT,Restaurants,Consumer Services,2123647.000000,13.545338,15.3827,0.0,2.23619373691524,1.4132759528561305,0,3.649,18.0
VISN,Telecommunications Equipment,Electronic Technology,19506235.000000,3.33772,-4.1991,0.0,14.381074505950169,0,0,14.381,
LMRI,Medical/Nursing Services,Health Services,549180.000000,,1.59221,0.0,0,1.5701446417243958,0,1.57,8.0
CPRX,Pharmaceuticals: Major,Health Technology,2089596.000000,17.379171,3.75783,0.0,4.603211511066897,1.3837773395816204,0,5.987,7.0
TMUS,Wireless Telecommunications,Communications,10804092.000000,18.804923,3.41691,2.079343,1.91439231099218,1.4633104178921892,0,3.378,25.0
HTZ,Finance/Rental/Leasing,Finance,7019234.000000,-2.23,-3.7965,0.0,0,0,0,0,1.0
CPF,Regional Banks,Finance,115751.000000,12.095085,1.54222,3.203463,1.2401731777825455,1.621039799769164,1.0678210000000001,3.929,
O,Real Estate Investment Trusts,Finance,5204439.000000,54.001721,1.48603,5.152191,0,1.6823348115448544,1.717397,3.4,7.0
PMTS,Finance/Rental/Leasing,Finance,16717.000000,14.433812,-11.963,0.0,1.039226505097891,0,0,1.039,
BPOP,Regional Banks,Finance,464756.000000,11.11718,1.54848,1.958571,1.3492630325316313,1.6144864641454846,0,2.964,9.0
WHF,Investment Trusts/Mutual Funds,Miscellaneous,56172.000000,12.269641,0.649583,16.732543,1.2225296567356778,3.8486228857590175,5.577514333333333,10.649,
CBC,Regional Banks,Finance,946986.000000,15.050148,1.68278,0.875047,0,1.4856368628103496,0,1.486,
KMTUY,Trucks/Construction/Farm Machinery,Producer Manufacturing,92726.000000,15.230367,1.86241,2.869753,0,1.3423467442722066,0,1.342,3.0
PESI,Environmental Services,Industrial Services,88991.000000,-16.99,4.68318,0.0,0,0,0,0,
BKH,Gas Distributors,Utilities,589266.000000,18.882418,1.48483,3.630683,0,1.6836944296653489,1.2102276666666667,2.894,4.0
WAL,Regional Banks,Finance,817209.000000,9.427241,1.20806,1.975796,1.591133609504626,2.069433637402116,0,3.661,12.0
XNTK,Investment Trusts Or Mutual Funds,Miscellaneous,68865.000000,37.371964,9.074959,0.5043,0,0,0,0,
GLBZ,Regional Banks,Finance,3247.000000,-509.9,0.408488,0.0,0,6.120130823916492,0,6.12,
KNF,Construction Materials,Non-Energy Minerals,230153.000000,32.200811,3.06985,0.0,0,0,0,0,7.0
AXP,Finance/Rental/Leasing,Finance,6052869.000000,19.887725,6.3965,1.028729,0,0,0,0,13.0
DK,Oil Refining/Marketing,Energy Minerals,1327258.000000,-114.36,8.44041,2.521632,0,0,0,0,5.0
UNFI,Food Distributors,Distribution Services,372754.000000,-37.06,1.88633,0.0,0,1.3253248371175774,0,1.325,4.0
SWMR,Packaged Software,Technology Services,199295.000000,,,0.0,0,0,0,0,
VYM,Investment Trusts Or Mutual Funds,Miscellaneous,1015651.000000,19.618996,3.104252,2.4183,0,0,0,0,
EXE,Integrated Oil,Energy Minerals,2664250.000000,12.725471,1.24016,2.38837,1.1787382958163197,2.015868920139337,0,3.195,26.0
ZTS,Pharmaceuticals: Major,Health Technology,2972079.000000,19.571606,15.0364,1.722236,4.087554184362796,0,0,4.088,15.0
TRUP,Multi-Line Insurance,Finance,441933.000000,61.071268,3.08048,0.0,0,0,0,0,3.0
EMN,Chemicals: Specialty,Process Industries,821157.000000,17.586089,1.37962,4.631813,0,1.8120931850799495,1.5439376666666667,3.356,10.0
ELS,Real Estate Investment Trusts,Finance,1624366.000000,32.334003,6.9102,3.325633,0,0,1.1085443333333334,1.109,13.0
KRAQ,Finance/Rental/Leasing,Finance,7457.000000,,-5541.8994,0.0,0,0,0,0,
BE,Electronic Production Equipment,Electronic Technology,13971909.000000,-616.12,85.503,0.0,0,0,0,0,13.0
INVH,Real Estate Investment Trusts,Finance,6559077.000000,45.285215,1.74518,4.333456,0,1.4325169896514973,1.4444853333333334,2.877,11.0
NINE,Oilfield Services/Equipment,Industrial Services,11723.000000,-7.65,-3.5428,0.0,0,0,0,0,
UYG,Investment Trusts Or Mutual Funds,Miscellaneous,3874.000000,,,0.6338,0,0,0,0,
XXI,Regional Banks,Finance,904350.000000,23.22,1.494,0.0,0,1.6733601070950468,0,1.673,
OIM,Financial Conglomerates,Finance,67.000000,,-10568.4211,0.0,0,0,0,0,
ITGR,Medical Specialties,Health Technology,619680.000000,29.53696,1.67834,0.0,1.184956068600154,3.0506333639191108,0,4.236,5.0
GRWG,Wholesale Distributors,Distribution Services,377362.000000,-3.42,0.850524,0.0,0,2.939364438863571,0,2.939,
WTS,Industrial Machinery,Producer Manufacturing,221647.000000,29.868968,4.99657,0.684526,0,0,0,0,2.0
NHYDY,Aluminum,Non-Energy Minerals,67774.000000,34.724337,2.26343,1.337237,0,1.1045183637223153,0,1.105,5.0
AEO,Apparel/Footwear Retail,Retail Trade,3869089.000000,16.41435,1.78522,2.794857,0,1.4003876272952354,0,1.4,2.0
NTNX,Packaged Software,Technology Services,3720066.000000,44.634253,-13.0242,0.0,0,0,0,0,11.0
WAY,Packaged Software,Technology Services,2602664.000000,42.367293,1.2694,0.0,0,7.089963762407436,0,7.09,24.0
NVEC,Semiconductors,Electronic Technology,59217.000000,27.592333,6.70101,4.952947,1.700472373974321,2.0847603570208073,1.6509823333333333,5.436,
PSCH,Investment Trusts Or Mutual Funds,Miscellaneous,12337.000000,122.4191,2.709005,0.2396,0,0,0,0,
KWEB,Investment Trusts Or Mutual Funds,Miscellaneous,16431476.000000,16.764065,1.830357,1.0147,0,1.365853765139806,0,1.366,
RARE,Pharmaceuticals: Major,Health Technology,1629030.000000,-4.11,-28.9078,0.0,0,0,0,0,18.0
UAL,Airlines,Transportation,4874408.000000,8.199281,1.879,0.0,3.9174166612901793,3.0175625332623737,0,6.935,23.0
FJTSY,Information Technology Services,Technology Services,235830.000000,13.332778,3.30793,0.612963,1.319304949051128,0,0,1.319,10.0
NKE,Apparel/Footwear,Consumer Non-Durables,12342810.000000,29.695415,4.74146,3.588835,0,0,1.1962783333333333,1.196,19.0
BCPL,Investment Trusts Or Mutual Funds,Miscellaneous,43361.000000,,,0.0,0,0,0,0,
VHCP,Financial Conglomerates,Finance,250000.000000,,-56.6253,0.0,0,0,0,0,
LINC,Miscellaneous Commercial Services,Commercial Services,317806.000000,62.247929,6.30613,0.0,0,0,0,0,6.0
KBH,Homebuilding,Consumer Durables,790639.000000,10.678227,0.900638,1.804403,1.1518766177194024,5.107490467868333,0,6.259,3.0
TEAM,Packaged Software,Technology Services,4810520.000000,-96.22,11.5525,0.0,0,0,0,0,27.0
FANG,Oil & Gas Production,Energy Minerals,1862329.000000,34.288208,1.51196,2.061908,0,1.65348289637292,0,1.653,29.0
BWXT,Electronic Equipment/Instruments,Electronic Technology,794357.000000,62.011672,16.4741,0.459315,0,0,0,0,10.0
JMUB,Investment Trusts Or Mutual Funds,Miscellaneous,859064.000000,,,0.0,0,0,0,0,
KNSL,Multi-Line Insurance,Finance,240700.000000,14.430761,3.90862,0.231884,1.0394462218589857,0,0,1.039,2.0
META,Internet Software/Services,Technology Services,10293628.000000,28.8922,7.90317,0.309452,1.2806224517343783,1.1387835514103835,0,2.419,66.0
KWR,Chemicals: Specialty,Process Industries,94381.000000,-1163.82,1.77456,1.412618,0,1.4087999278694439,0,1.409,6.0
GFL,Environmental Services,Industrial Services,1895814.000000,84.153585,2.66515,0.154084,0,0,0,0,16.0
SCHO,Investment Trusts Or Mutual Funds,Miscellaneous,2434731.000000,,,0.8561,0,0,0,0,
DEW,Investment Trusts Or Mutual Funds,Miscellaneous,2202.000000,15.941135,2.026626,3.8108,0,1.23357738428304,1.2702666666666667,2.504,
MRCY,Aerospace & Defense,Electronic Technology,426374.000000,-149.11,3.13399,0.0,0,1.62093688875842,0,1.621,7.0
LDUR,Investment Trusts Or Mutual Funds,Miscellaneous,46875.000000,,,1.7107,0,0,0,0,
THFF,Major Banks,Finance,99909.000000,10.017806,1.22208,3.121733,1.497333847351406,2.045692589683163,1.0405776666666666,4.584,
LSCC,Semiconductors,Electronic Technology,2999843.000000,5346.636771,22.8375,0.0,0,0,0,0,14.0
M,Department Stores,Retail Trade,4648778.000000,8.617942,1.08285,3.691654,4.887477776016595,8.847024056886918,1.2305513333333333,14.965,5.0
NYM,Investment Trusts Or Mutual Funds,Miscellaneous,84221.000000,,,0.0,0,0,0,0,
SHYG,Investment Trusts Or Mutual Funds,Miscellaneous,781502.000000,,,5.6272,0,0,1.8757333333333335,1.876,
NE,Contract Drilling,Industrial Services,2464586.000000,37.661608,1.87181,3.731343,0,1.3356056437352082,1.243781,2.579,2.0
MBB,Investment Trusts Or Mutual Funds,Miscellaneous,1455217.000000,,,2.6241,0,0,0,0,
BELFA,Electronic Components,Electronic Technology,27237.000000,49.580394,6.67373,0.10443,0,0,0,0,
BMY,Pharmaceuticals: Major,Health Technology,6084575.000000,16.701836,6.36822,4.30945,4.789892560314926,0,1.4364833333333333,6.226,12.0
DSDVY,Air Freight/Couriers,Transportation,41435.000000,50.189537,3.34121,0.24985,0,1.6969900126002258,0,1.697,21.0
ULTA,Specialty Stores,Retail Trade,407345.000000,21.049224,8.50189,0.0,1.4950669915432513,0,0,1.495,19.0
EXPD,Air Freight/Couriers,Transportation,954982.000000,24.901638,8.41737,1.039838,1.2898749873401902,0,0,1.29,2.0
ALLY,Finance/Rental/Leasing,Finance,1992009.000000,10.819241,1.02739,2.702703,1.386418880954773,2.433350529010405,0,3.82,15.0
PEYUF,Integrated Oil,Energy Minerals,27871.000000,12.281407,1.7916,5.212529,1.2213584323033997,1.3954007590980129,1.7375096666666667,4.354,
VYX,Packaged Software,Technology Services,1574873.000000,23.480013,1.01974,0.0,1.5758083268522893,8.825779120167885,0,10.402,7.0
NFG,Integrated Oil,Energy Minerals,653551.000000,12.393466,2.35295,2.408554,1.2103151773684617,1.0624960156399414,0,2.273,
KDDIY,Wireless Telecommunications,Communications,469274.000000,13.475927,1.91533,2.607721,2.6714303216394684,2.610516203474075,0,5.282,7.0
EDAP,Medical Specialties,Health Technology,36276.000000,-4.14,6.21706,0.0,0,0,0,0,
AEYE,Internet Software/Services,Technology Services,136757.000000,-29.34,18.7653,0.0,0,0,0,0,
