symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,value_score,income_score,quality_score,yield_trap_flag,value_metric,buy_to_sell_ratio
MOH,Managed Health Care,Health Services,1056230.0,57.39987,2.48045,0.0,0.0,1.0078816343808583,0.403,0.0,1.0,False,0.502,5.0
MORN,Financial Publishing/Services,Commercial Services,762467.0,17.19285,6.29787,0.0113212,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
MOS,Chemicals: Agricultural,Process Industries,5394039.0,13.724565,0.611184,0.03781693,1.0929308142006686,4.090421215215058,2.292,1.2605643333333334,1.2,False,1.758,4.0
MP,Other Metals/Minerals,Non-Energy Minerals,5461358.0,-128.6,5.91922,0.0,0.0,0.0,0.0,0.0,0.5,False,0.15,17.0
MPA,Investment Trusts/Mutual Funds,Miscellaneous,26940.0,33.34316,0.912612,0.061936340000000006,0.0,2.739389795444285,1.096,1.5,0.4,False,0.968,0.0
MPC,Oil Refining/Marketing,Energy Minerals,1841432.0,18.792195,4.23042,0.01538524,0.0,0.0,0.0,0.0,1.0,False,0.3,5.0
MPJPY,Investment Banks/Brokers,Finance,550632.0,,0.803476,0.0,0.0,3.11148061672035,1.245,0.0,0.2,False,0.683,0.0
MPWR,Semiconductors,Electronic Technology,898806.0,116.345489,22.2671,0.00413773,0.0,0.0,0.0,0.0,0.7,False,0.21,16.0
MRCY,Aerospace & Defense,Electronic Technology,346069.0,-151.99,3.20923,0.0,0.0,1.5829342240973692,0.633,0.0,0.2,False,0.377,7.0
MRK,Pharmaceuticals: Major,Health Technology,11953705.0,30.727232,5.13591,0.030408499999999998,2.6035537467221257,1.0124788012250994,1.967,1.0136166666666666,1.2,False,1.546,20.0
MRNA,Biotechnology,Health Technology,10232616.0,-6.25,2.09253,0.0,0.0,2.2604215949114232,0.904,0.0,0.5,False,0.602,1.25
MRVL,Semiconductors,Electronic Technology,13071409.0,53.793036,9.77968,0.00145322,0.0,1.4315396822799926,0.573,0.0,1.0,False,0.587,37.0
MSBI,Regional Banks,Finance,104168.0,21.685843,0.968544,0.048827369999999995,0.0,2.581194039713219,1.032,1.5,0.9,False,1.086,0.0
MSCI,Financial Publishing/Services,Commercial Services,266837.0,33.776328,-15.4743,0.012597009999999999,0.0,0.0,0.0,0.0,0.5,False,0.15,16.0
MSFT,Packaged Software,Technology Services,31372362.0,24.286931,7.3109,0.00853401,1.523453086765059,1.2310385862205748,1.406,0.0,1.0,False,1.003,58.0
MSTR,Internet Software/Services,Technology Services,21661217.0,-9.63,1.17014,0.0,0.0,7.691387355359188,3.077,0.0,0.5,False,1.688,16.0
MTAL,Financial Conglomerates,Finance,4179.0,,62750.0,0.0,0.0,0.0,0.0,0.0,-0.1,False,-0.03,0.0
MTB,Regional Banks,Finance,740873.0,12.240636,1.25775,0.02675754,1.2254265219552316,1.9876764062810575,1.53,0.0,0.9,False,1.035,8.0
MTCH,Internet Software/Services,Technology Services,4240213.0,15.750484,-35.4706,0.020577230000000002,2.3491341599407356,0.0,1.409,0.0,1.0,False,1.004,8.0
MTD,Medical Specialties,Health Technology,97753.0,30.361139,-1091.4173,0.0,1.1527894259829974,0.0,0.692,0.0,0.2,False,0.406,7.0
MTDR,Integrated Oil,Energy Minerals,1081243.0,10.41024,1.39325,0.021674020000000002,1.4408889708594614,1.794365691727974,1.582,0.0,1.2,False,1.151,16.0
MTG,Property/Casualty Insurance,Finance,2849311.0,8.418643,1.12075,0.02190332,1.7817598394420575,2.230649118893598,1.961,0.0,1.2,False,1.341,1.0
MTGP,Investment Trusts Or Mutual Funds,Miscellaneous,6160.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
MTH,Real Estate Development,Finance,465804.0,12.339435,0.881811,0.02628453,1.2156148154271245,2.835074636174872,1.863,0.0,0.9,False,1.202,5.0
MTN,Hotels/Resorts/Cruise lines,Consumer Services,661385.0,20.758659,15.0147,0.0698223,1.4654125779512057,0.0,0.879,1.5,0.7,False,0.95,6.0
MTNOY,Wireless Telecommunications,Communications,3599.0,20.101189,2.6215,0.017664720000000002,1.7909388345137194,1.9073049780659925,1.837,0.0,0.4,False,1.038,5.0
MTR,Investment Trusts/Mutual Funds,Miscellaneous,6609.0,20.597079,2.82576,0.03668196,0.0,0.0,0.0,1.222732,0.6,False,0.425,0.0
MTSI,Semiconductors,Electronic Technology,635288.0,132.397743,15.6112,0.0,0.0,0.0,0.0,0.0,0.7,False,0.21,13.0
MTX,Chemicals: Specialty,Process Industries,210527.0,-148.74,1.30302,0.006394220000000001,0.0,1.9186198216451014,0.767,0.0,0.2,False,0.444,0.0
MTZ,Engineering & Construction,Industrial Services,1946792.0,77.709632,9.53871,0.0,0.0,0.0,0.0,0.0,1.0,False,0.3,20.0
MU,Semiconductors,Electronic Technology,40215252.0,24.415876,8.05085,0.0009571499999999999,1.895078431754814,1.7389468192799518,1.833,0.0,1.0,False,1.216,46.0
MUJ,Investment Trusts/Mutual Funds,Miscellaneous,134403.0,26.082274,0.958893,0.0535095,0.0,2.60717306310506,1.043,1.5,0.9,False,1.091,0.0
MUR,Oil & Gas Production,Energy Minerals,1439034.0,57.703468,1.16496,0.03172893,0.0,2.145996429061942,0.858,1.0576310000000002,1.2,False,1.001,1.5
MUST,Investment Trusts Or Mutual Funds,Miscellaneous,138375.0,,,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
MVIS,Semiconductors,Electronic Technology,2066682.0,-1.89,3.62192,0.0,0.0,3.8653531828422496,1.546,0.0,0.5,False,0.923,0.0
MWH,Engineering & Construction,Industrial Services,769753.0,54.079001,17.8401,0.0,0.0,0.0,0.0,0.0,0.7,False,0.21,11.0
MXC,Oil & Gas Production,Energy Minerals,5679.0,16.243822,1.0476,0.01014199,0.0,2.386407025582283,0.955,0.0,0.4,False,0.597,0.0
MYGN,Medical Specialties,Health Technology,1945684.0,-1.21,1.20686,0.0,0.0,4.242414198830022,1.697,0.0,0.5,False,0.999,0.6666666666666666
NABZY,Major Banks,Finance,31849.0,20.148981,2.10086,0.03609124,0.0,1.1899888617042544,0.476,1.2030413333333332,0.6,False,0.659,0.3333333333333333
NAII,Pharmaceuticals: Other,Health Technology,7836.0,-1.35,0.24598,0.0,0.0,21.139930075615904,8.456,0.0,-0.1,False,4.198,0.0
NAIL,Investment Trusts Or Mutual Funds,Miscellaneous,1352236.0,,,0.0,0.0,0.0,0.0,0.0,0.3,False,0.09,0.0
NANR,Investment Trusts Or Mutual Funds,Miscellaneous,22675.0,23.509783,2.423841,0.018753,0.0,1.0314207903901287,0.413,0.0,0.4,False,0.327,0.0
NATH,Restaurants,Consumer Services,35198.0,19.274194,-26.8884,0.01992429,1.573087829249825,0.0,0.944,0.0,0.2,False,0.532,0.0
NAVI,Finance/Rental/Leasing,Finance,1010954.0,-14.95,0.365017,0.06926407,0.0,6.84899607415545,2.74,1.5,0.5,False,1.82,0.3333333333333333
NAZ,Investment Trusts/Mutual Funds,Miscellaneous,20318.0,-20.34,1.13084,0.06915739,0.0,2.2107459941282586,0.884,1.5,-0.1,False,0.712,0.0
NBB,Investment Trusts/Mutual Funds,Miscellaneous,90344.0,43.874172,0.965839,0.07283019,0.0,2.5884231222802145,1.035,1.5,0.4,False,0.938,0.0
NBIX,Biotechnology,Health Technology,674510.0,28.199088,4.05157,0.0,1.9741773209119389,1.1674486680472016,1.651,0.0,0.7,False,1.036,26.0
NBR,Contract Drilling,Industrial Services,254643.0,8.032471,2.52596,0.0,1.8674203741289574,0.0,1.12,0.0,0.7,False,0.77,1.0
NCLH,Hotels/Resorts/Cruise lines,Consumer Services,31697776.0,19.866681,3.74525,0.0,1.5312069489614295,1.2522528536145785,1.42,0.0,1.0,False,1.01,14.0
NDAQ,Investment Banks/Brokers,Finance,2186314.0,27.689573,4.31365,0.01175063,0.0,0.0,0.0,0.0,1.0,False,0.3,17.0
NDSN,Industrial Machinery,Producer Manufacturing,268201.0,31.176369,5.17408,0.01123245,0.0,0.0,0.0,0.0,0.7,False,0.21,5.0
NE,Contract Drilling,Industrial Services,2019902.0,35.929029,1.77387,0.03919263,0.0,1.4093479229030312,0.564,1.306421,1.2,False,0.903,1.0
NEE,Electric Utilities,Utilities,7105979.0,24.849577,3.69563,0.02373008,0.0,0.0,0.0,0.0,1.2,False,0.36,17.0
NEOG,Medical Specialties,Health Technology,1876305.0,-3.4,0.973234,0.0,0.0,5.2608108635744335,2.104,0.0,0.5,False,1.202,0.0
NEON,Semiconductors,Electronic Technology,65837.0,3.280632,1.12842,0.0,14.103989719054134,12.406727991350738,13.425,0.0,0.0,False,6.713,0.0
NEPH,Medical Specialties,Health Technology,4039.0,29.017447,3.29699,0.0,1.2061708943588318,1.5529316133806896,1.345,0.0,0.4,False,0.792,0.0
NESR,Oilfield Services/Equipment,Industrial Services,1313939.0,48.342702,2.59695,0.0,0.0,0.0,0.0,0.0,1.0,False,0.3,7.0
NET,Information Technology Services,Technology Services,2993690.0,-738.54,49.4312,0.0,0.0,0.0,0.0,0.0,0.5,False,0.15,12.5
NEXT,Oil & Gas Production,Energy Minerals,5080671.0,-6.67,21.345,0.0,0.0,0.0,0.0,0.0,0.5,False,0.15,0.0
NFBK,Savings Banks,Finance,122149.0,120.883882,0.838656,0.03727599,0.0,2.980960012210012,1.192,1.242533,0.9,False,1.115,0.0
NFE,Gas Distributors,Utilities,9369188.0,-0.11,1.07779,0.0,0.0,2.3195613245622986,0.928,0.0,0.5,False,0.614,0.0
NFG,Integrated Oil,Energy Minerals,1294507.0,11.424007,2.09659,0.02536146,1.3130244055347655,1.1924124411544461,1.265,0.0,1.2,False,0.992,0.0
NFLT,Investment Trusts Or Mutual Funds,Miscellaneous,48734.0,,,0.054012000000000004,0.0,0.0,0.0,1.5,-0.1,False,0.27,0.0
NFLX,Internet Software/Services,Technology Services,30406842.0,46.46,12.6696,0.0,0.0,0.0,0.0,0.0,1.0,False,0.3,41.0
NFTY,Investment Trusts Or Mutual Funds,Miscellaneous,45598.0,17.558609,3.443652,0.013378000000000001,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
NGL,Oil & Gas Pipelines,Industrial Services,324972.0,418.604651,-9.6466,0.0,0.0,0.0,0.0,0.0,0.5,False,0.15,0.0
